gene_id	gene_name	d15_Tcm_REP1	d15_Tcm_REP2	d15_Tcm_REP3	d15_Tem_REP1	d15_Tem_REP3	d15_Tpm_REP1	d15_Tpm_REP2	d15_Tpm_REP3	d8_Tcm_REP1	d8_Tcm_REP2	d8_Tcm_REP3	d8_Tem_REP1	d8_Tem_REP2	d8_Tem_REP3	d8_Tpm_REP1	d8_Tpm_REP2	d8_Tpm_REP3	Naive_REP1	Naive_REP2
ENSMUSG00000083358	Olfr1004-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083359	Gm12656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083361	Olfr360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083362	Gm8606	2.005	2.09	0	1.006	0	0	0	0	0	1.002	1.003	1.001	0	0	0	0	0	2.009	1.001
ENSMUSG00000083363	Gm12237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083364	Llph-ps2	444.769	338.066	412.439	330.775	379.431	259.18	370.398	329.311	366.327	309.068	344.675	356.032	395.511	331.337	418.743	415.381	383.048	330.608	405.58
ENSMUSG00000083365	Gm12895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0
ENSMUSG00000083366	Gm14887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083367	Gm8806	7.7	6.765	16.478	10.766	9.767	11.969	6.565	3.165	6.559	16.501	8.657	6.585	7.624	1.058	6.553	10.891	5.38	3.522	8.597
ENSMUSG00000083368	Gm13214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083369	Gm15332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083371	Gm11422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083372	Gm11235	0	0	0	0	0	1	0	0	0	0	0	0	0	1.029	0	0	0	0	1.065
ENSMUSG00000083373	Gm13392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083374	Gm11449	0	0	3.428	3.211	1.35	0	2.571	2.544	0	1.229	6.856	3.79	0	3.736	0	0	0	2.739	0
ENSMUSG00000083375	Gm15057	0	0	1.073	0	0	0	0	0	0	0	0	0	0	0	0	0	2.527	0	0
ENSMUSG00000083376	Gm11882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083377	Gm12653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083378	Gm13196	9.12	0	1.504	2.003	0	5.14	2.024	1.001	0	3.921	1.132	2.001	0	0.876	0	3.007	2.228	4.397	3.003
ENSMUSG00000083379	Gm4919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083380	Gm3244	413.777	307.845	364.945	389.232	346.931	257.739	309.323	267.619	369.185	299.379	365.341	482.403	370.081	345.595	298.058	320.605	313.556	422.229	487.6
ENSMUSG00000083381	Scgb2b22-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083382	Gm6433	1.078	2.272	6.533	0	1.062	15.878	1.159	4.092	2.263	0	1.17	1.273	4.911	0	2.707	0	5.593	7.976	1.15
ENSMUSG00000083383	Olfr595-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083384	Gm12813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083385	Gm11411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083386	Gm15426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083387	Gm11860	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1
ENSMUSG00000083388	Gm11550	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000083389	Gm13681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083390	Gm13121	0	0	0	0	0	1.036	0	0	3.099	1.025	0	0	0	1.022	0	0	3.824	0	0
ENSMUSG00000083391	Gm14148	7.099	9.403	15.976	3.887	6	6.615	0	3	7.329	11.448	5.648	7.988	6.831	1.708	4.069	7	0	3.291	5.549
ENSMUSG00000083392	Gm6335	3.596	1.083	1.103	4.906	6.853	0	4.446	1.102	0	0	0	1.239	0	1.079	1.062	1.659	4.458	0	0
ENSMUSG00000083393	Gm15194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083394	Gm11703	4.024	2.162	7.245	0	8.187	5.793	1.627	9.028	0	3.282	3.061	5.903	12.789	6.013	0	0	0	10.623	6.916
ENSMUSG00000083395	Gm11203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083396	Gm15542	364.36	211.949	247.296	305.216	173.637	157.33	169.147	247.582	161.267	145.608	138.317	203.369	183.282	151.44	145.602	150.28	128.195	117.125	258.399
ENSMUSG00000083397	Gm5466	14.159	13.016	14.007	18.033	9.173	6.03	18.144	8.042	24.028	11	2.208	9.061	6.04	6.573	8.705	16.221	7.145	39.89	31.147
ENSMUSG00000083398	Gm13458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083399	Gm15033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000083401	Gm13506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083402	Gm14394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083403	Gm13041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083404	Gm13019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083405	Gm15725	36.595	28.02	0	19.69	0	34.502	22.868	10.353	30.566	17.194	25.501	7.259	27.727	0	0	27.678	0	0	0
ENSMUSG00000083406	Gm8410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083407	Gm13176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083409	Gm11340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083410	Gm14300	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083411	Rpl30-ps10	0	0	0	0	10.281	0	0	3.554	0	0	0	0	0	5.795	2.448	0	0	3.27	16.527
ENSMUSG00000083412	Gm12268	1	0	3	1	0	0	0	1	0	4	0	0	0	2	0	0	0	0	0
ENSMUSG00000083413	Vmn1r-ps110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083414	Gm14840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.002
ENSMUSG00000083416	Gm15378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083417	Olfr269-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083418	Olfr1035-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083419	Gm14485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083420	Gm15665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083421	Gm14776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083422	Gm15604	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083423	Gm13221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSMUSG00000083424	Rpl35a-ps4	0	0	179.32	188.473	0	0	0	0	171.816	0	95.224	0	0	0	0	0	317.771	298.119	0
ENSMUSG00000083425	Gm13992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083427	Gm12007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083428	Gm14591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083429	Gm15198	0	1	1.032	0	0	0	0	0	0	2	0	0	4	1	0	0	0	2.119	0
ENSMUSG00000083430	Gm13006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083431	Gm13437	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000083432	Gm14878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083434	Gm12760	0	0	1	0	1	2	0	1	0	1	0	0	0	0	0	0	2	1	0
ENSMUSG00000083435	Gm15824	0	0	0	1.006	0	0	0	0	2.042	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083436	Gm11471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083437	Gm15187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083438	Gm5402	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000083439	Gm14491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083440	Rpl7a-ps12	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000083441	Gm15329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083443	Gm15519	0	4.698	3.439	1.069	2.194	1.073	2.186	1.078	8.764	4.576	1.4	0	3.373	1.073	2.302	0	2.23	1.069	2.26
ENSMUSG00000083444	Gm14768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083445	Gm15038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083446	Gm12826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083447	Gm11904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083448	Gm8749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083449	Gm13487	1.48	2.077	1.064	1.046	0	0	0	0	1.044	1.045	1.04	2.137	2.107	0	0	0	1.051	0	0
ENSMUSG00000083450	Gm14619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083451	Gm11445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083452	Gm14905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083453	Gm13338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083454	Gm13226	8.239	4.11	5.166	4.104	1.031	1.827	3.959	4.167	0	3.08	0	0	2.399	1.06	2.085	1.038	3.811	11.475	2.51
ENSMUSG00000083455	Gm15037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083456	Gm13108	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083457	Cyp4b1-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000083458	Gm5510	0	0	0	0	0	0	1.037	0	0	0	0	0	1.014	0	3.145	1.018	1.008	0	2.08
ENSMUSG00000083460	Gm12182	2	0	4	4.438	0	0	1	1	0	0	6.006	1	3	4.862	3.341	0	5	6	1
ENSMUSG00000083461	Gm12935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083462	Gm12501	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	1	0
ENSMUSG00000083463	Gm4909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083465	Gm11652	6.012	7.038	15.112	7.018	11.042	6.04	4.021	4.004	1.002	5.022	4.021	7.117	5.962	5.028	4.02	7.031	8.063	1.005	6.023
ENSMUSG00000083466	Gm15225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083467	Gm15840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083468	Gm9431	0	0	3.008	2.012	0	1.007	3.008	1.002	0	0	2.006	1.002	5.015	4.013	1.691	0	0	0	2.005
ENSMUSG00000083469	Gm14281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083470	Nsa2-ps2	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000083471	Gm12118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083472	Gm13491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083473	Gm13207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083474	Gm15267	0	0	0	0	0	0	0	0	0	2.883	0	0	0	0	0	0	0	0	0
ENSMUSG00000083475	Gm9440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083477	Gm5555	3.596	2.301	2.292	0	4.675	5.906	1.139	0	1.103	4.801	3.509	2.347	2.523	2.326	2.546	1.135	1.11	1.127	2.267
ENSMUSG00000083478	Gm15375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083481	Rps8-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083482	Gm14706	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083483	Gm14044	2.97	5.899	5.364	0	5.498	1.213	2.063	0	3.739	0	2.518	2.096	0	4.835	4.285	0	1.474	3.211	10.836
ENSMUSG00000083484	Gm14574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083485	Gm12308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083486	Gm14521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083487	Gm13888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083488	Gm8534	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083489	Gm11784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083490	Gm14940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083491	Gm12423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083492	Gm14515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083493	Gm15044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083494	Gm12873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000083495	Gm13877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083496	Gm11263	0	2.136	4.385	3.398	4.684	8.466	15.163	0	6.935	3.07	3.267	1.108	6.886	8.107	3.539	5.175	0	5.906	3.284
ENSMUSG00000083498	Gm14172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083499	Gm14609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083500	Gm15470	1.024	0	0	0	0	7.24	2.042	0	0	0	0	0	0	0	1.018	0	0	2.053	0
ENSMUSG00000083501	Gm12255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083502	Gm14861	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000083503	Gm13407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083505	Gm7541	3	1	2	2	3	2	0	4	1	0	0	0	2	0	0	1	0	10	3
ENSMUSG00000083507	Gm12842	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000083508	Gm6027	0	0	0	0	0	1.005	0	0	1.006	0	0	1.004	0	0	1.039	0	0	0	0
ENSMUSG00000083509	Defa-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083510	Gm13478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083512	Gm12749	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0
ENSMUSG00000083513	Olfr647-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083514	Gm11881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083515	Gm14577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083516	Gm15196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083517	Gm14998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083518	Gm9429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083519	Gm13674	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083520	Gm6418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083522	Gm15321	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000083524	Mup-ps21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083527	Gm12001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083528	Gm13432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083530	Gm13867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083533	Gm13450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083534	H2-M6-ps	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083535	Gm14381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083536	Gm15808	1	0	0.963	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0
ENSMUSG00000083537	Gm14942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000083538	Gm16016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083539	Gm12466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083541	Gm12585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083542	Olfr1379-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083543	Gm14663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083544	Oat-rs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083545	Gm13320	3.879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083546	Tpt1-ps1	0	0	0	0	0	0	1	0	2	1	0	1	2	0	2	2	0	0	0
ENSMUSG00000083547	Gm13321	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083548	Gm11514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083549	Gm11227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083550	Gm13729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083551	Gm14516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083553	Gm11989	0	1.072	2.069	1.123	0	0	0	4.168	1.038	1.864	0.924	0	4.367	2.113	0	0	5.448	1.972	3.81
ENSMUSG00000083554	Gm6645	0	0	0	0	0	1.051	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083555	Gm12035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083556	Gm9043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083557	Gm6877	0	1.303	5.348	2.132	9.233	0	0	0	0	0	0	14.795	1.542	0	0	0	0	0	4.844
ENSMUSG00000083558	Gm12896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0
ENSMUSG00000083560	Gm14939	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	4	0	0
ENSMUSG00000083561	Gm5942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083562	Gm13234	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000083563	Gm13340	29.236	40.058	38.026	29.294	22.665	23.273	32.165	22.832	22.584	15.018	18.107	36.6	19.34	20.743	30.596	13.923	20.224	39.326	40.945
ENSMUSG00000083564	Gm11929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083565	Gm11941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083566	Gm14711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083567	Gm11451	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1.109	3.227
ENSMUSG00000083568	Gm12770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083569	Gm13666	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	2
ENSMUSG00000083570	Gm14671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083572	Gm11849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083573	Gm7312	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0
ENSMUSG00000083574	Gm15709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083576	Gm16411	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083577	Gm12432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083579	Gm15538	2	1	3	0	6	4	2	2	3	0	2	1	1	1	1	0	8	5	2
ENSMUSG00000083580	Rpsa-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083581	Gm14186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083582	Gm15393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083584	Gm15394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083585	Gm15885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083586	Gm8688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083587	Gm14741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083588	Gm8051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083590	Gm13916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083592	Gm13614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083594	Gm13722	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083595	Gm9200	0	1	0	1	3.014	0	0	0	2.004	0	0	0	0	1.002	0	0	0	1	0
ENSMUSG00000083596	Rpl21-ps15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.02
ENSMUSG00000083597	Gm14805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083598	Gm14579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083599	Gm12821	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSMUSG00000083601	Gm12028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083602	Gm14911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083603	Gm14810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083605	Gm14893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083606	Gm15916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083607	Gm12640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083608	Gm14863	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000083609	Gm16007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083610	Oaz2-ps	0	0	2.019	0	0	0	0	0	3.148	0	0	0	1.021	0	1.023	2.11	1.012	1.996	0
ENSMUSG00000083611	Gm8832	0	0	0	0	0	0	1.001	0	0	0	0	0	1.001	0	0	0	0	0	0
ENSMUSG00000083613	Pou2f3-rs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083614	Gm12795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083615	Gm12878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083616	H2afb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083617	Gm5390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083618	Gm11771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083619	Gm14414	6.786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083620	Gm15529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083621	Gm14586	40.018	22.676	28.973	29.455	33.225	19.116	22.93	27.987	18.103	13.75	22.725	34.455	30.739	22.57	26.5	12.263	10.815	127.827	84.93
ENSMUSG00000083622	Gm15570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
